clock,name,existTime,row,col,absc,ord,state,eat,stateCd,frzCd,icedCd,
608,Zombie2,608,4,-1,771.356,390,0,0,555,0,1392,
608,Zombie3,608,4,-1,762.98,390,0,0,464,0,1392,
608,Zombie4,608,1,-1,772.88,135,0,0,273,0,1392,
609,Zombie0,609,4,-1,797.225,390,0,0,595,0,1391,
609,Zombie1,609,1,-1,773.887,135,0,0,612,0,1391,
609,Zombie2,609,4,-1,771.212,390,0,0,554,0,1391,
609,Zombie3,609,4,-1,762.98,390,0,0,463,0,1391,
609,Zombie4,609,1,-1,772.736,135,0,0,272,0,1391,
610,Zombie0,610,4,-1,797.225,390,0,0,594,0,1390,
610,Zombie1,610,1,-1,773.657,135,0,0,611,0,1390,
610,Zombie2,610,4,-1,771.069,390,0,0,553,0,1390,
610,Zombie3,610,4,-1,762.852,390,0,0,462,0,1390,
610,Zombie4,610,1,-1,772.592,135,0,0,271,0,1390,
611,Zombie0,611,4,-1,797.225,390,0,0,593,0,1389,
611,Zombie1,611,1,-1,773.426,135,0,0,610,0,1389,
611,Zombie2,611,4,-1,770.925,390,0,0,552,0,1389,
611,Zombie3,611,4,-1,762.724,390,0,0,461,0,1389,
611,Zombie4,611,1,-1,772.448,135,0,0,270,0,1389,
612,Zombie0,612,4,-1,797.225,390,0,0,592,0,1388,
612,Zombie1,612,1,-1,773.195,135,0,0,609,0,1388,
612,Zombie2,612,4,-1,770.782,390,0,0,551,0,1388,
612,Zombie3,612,4,-1,762.595,390,0,0,460,0,1388,
612,Zombie4,612,1,-1,772.303,135,0,0,269,0,1388,
613,Zombie0,613,4,-1,797.225,390,0,0,591,0,1387,
613,Zombie1,613,1,-1,772.965,135,0,0,608,0,1387,
613,Zombie2,613,4,-1,770.639,390,0,0,550,0,1387,
613,Zombie3,613,4,-1,762.467,390,0,0,459,0,1387,
613,Zombie4,613,1,-1,772.159,135,0,0,268,0,1387,
614,Zombie0,614,4,-1,797.225,390,0,0,590,0,1386,
614,Zombie1,614,1,-1,772.734,135,0,0,607,0,1386,
614,Zombie2,614,4,-1,770.495,390,0,0,549,0,1386,
614,Zombie3,614,4,-1,762.339,390,0,0,458,0,1386,
614,Zombie4,614,1,-1,772.015,135,0,0,267,0,1386,
615,Zombie0,615,4,-1,797.225,390,0,0,589,0,1385,
615,Zombie1,615,1,-1,772.503,135,0,0,606,0,1385,
615,Zombie2,615,4,-1,770.352,390,0,0,548,0,1385,
615,Zombie3,615,4,-1,762.211,390,0,0,457,0,1385,
615,Zombie4,615,1,-1,771.87,135,0,0,266,0,1385,
616,Zombie0,616,4,-1,796.996,390,0,0,588,0,1384,
616,Zombie1,616,1,-1,772.272,135,0,0,605,0,1384,
616,Zombie2,616,4,-1,770.209,390,0,0,547,0,1384,
616,Zombie3,616,4,-1,762.082,390,0,0,456,0,1384,
616,Zombie4,616,1,-1,771.726,135,0,0,265,0,1384,
617,Zombie0,617,4,-1,796.767,390,0,0,587,0,1383,
617,Zombie1,617,1,-1,772.272,135,0,0,604,0,1383,
617,Zombie2,617,4,-1,770.065,390,0,0,546,0,1383,
617,Zombie3,617,4,-1,761.954,390,0,0,455,0,1383,
617,Zombie4,617,1,-1,771.582,135,0,0,264,0,1383,
618,Zombie0,618,4,-1,796.537,390,0,0,586,0,1382,
618,Zombie1,618,1,-1,772.272,135,0,0,603,0,1382,
618,Zombie2,618,4,-1,769.922,390,0,0,545,0,1382,
618,Zombie3,618,4,-1,761.811,390,0,0,454,0,1382,
618,Zombie4,618,1,-1,771.438,135,0,0,263,0,1382,
619,Zombie0,619,4,-1,796.308,390,0,0,585,0,1381,
619,Zombie1,619,1,-1,772.272,135,0,0,602,0,1381,
619,Zombie2,619,4,-1,769.778,390,0,0,544,0,1381,
619,Zombie3,619,4,-1,761.669,390,0,0,453,0,1381,
619,Zombie4,619,1,-1,771.293,135,0,0,262,0,1381,
620,Zombie0,620,4,-1,796.079,390,0,0,584,0,1380,
620,Zombie1,620,1,-1,772.272,135,0,0,601,0,1380,
620,Zombie2,620,4,-1,769.635,390,0,0,543,0,1380,
620,Zombie3,620,4,-1,761.526,390,0,0,452,0,1380,
620,Zombie4,620,1,-1,771.293,135,0,0,261,0,1380,
621,Zombie0,621,4,-1,795.849,390,0,0,583,0,1379,
621,Zombie1,621,1,-1,772.272,135,0,0,600,0,1379,
621,Zombie2,621,4,-1,769.492,390,0,0,542,0,1379,
621,Zombie3,621,4,-1,761.384,390,0,0,451,0,1379,
621,Zombie4,621,1,-1,771.293,135,0,0,260,0,1379,
622,Zombie0,622,4,-1,795.62,390,0,0,582,0,1378,
622,Zombie1,622,1,-1,772.272,135,0,0,599,0,1378,
622,Zombie2,622,4,-1,769.348,390,0,0,541,0,1378,
622,Zombie3,622,4,-1,761.241,390,0,0,450,0,1378,
622,Zombie4,622,1,-1,771.293,135,0,0,259,0,1378,
623,Zombie0,623,4,-1,795.391,390,0,0,581,0,1377,
623,Zombie1,623,1,-1,772.272,135,0,0,598,0,1377,
623,Zombie2,623,4,-1,769.205,390,0,0,540,0,1377,
623,Zombie3,623,4,-1,761.099,390,0,0,449,0,1377,
623,Zombie4,623,1,-1,771.293,135,0,0,258,0,1377,
624,Zombie0,624,4,-1,795.161,390,0,0,580,0,1376,
624,Zombie1,624,1,-1,772.272,135,0,0,597,0,1376,
624,Zombie2,624,4,-1,768.947,390,0,0,539,0,1376,
624,Zombie3,624,4,-1,760.956,390,0,0,448,0,1376,
624,Zombie4,624,1,-1,771.293,135,0,0,257,0,1376,
625,Zombie0,625,4,-1,794.932,390,0,0,579,0,1375,
625,Zombie1,625,1,-1,772.186,135,0,0,596,0,1375,
625,Zombie2,625,4,-1,768.689,390,0,0,538,0,1375,
625,Zombie3,625,4,-1,760.814,390,0,0,447,0,1375,
625,Zombie4,625,1,-1,771.293,135,0,0,256,0,1375,
626,Zombie0,626,4,-1,794.703,390,0,0,578,0,1374,
626,Zombie1,626,1,-1,772.099,135,0,0,595,0,1374,
626,Zombie2,626,4,-1,768.431,390,0,0,537,0,1374,
626,Zombie3,626,4,-1,760.671,390,0,0,446,0,1374,
626,Zombie4,626,1,-1,771.293,135,0,0,255,0,1374,
627,Zombie0,627,4,-1,794.474,390,0,0,577,0,1373,
627,Zombie1,627,1,-1,772.013,135,0,0,594,0,1373,
627,Zombie2,627,4,-1,768.173,390,0,0,536,0,1373,
627,Zombie3,627,4,-1,760.529,390,0,0,445,0,1373,
627,Zombie4,627,1,-1,771.163,135,0,0,254,0,1373,
628,Zombie0,628,4,-1,794.244,390,0,0,576,0,1372,
628,Zombie1,628,1,-1,771.927,135,0,0,593,0,1372,
628,Zombie2,628,4,-1,767.915,390,0,0,535,0,1372,
628,Zombie3,628,4,-1,760.386,390,0,0,444,0,1372,
628,Zombie4,628,1,-1,771.033,135,0,0,253,0,1372,
629,Zombie0,629,4,-1,794.015,390,0,0,575,0,1371,
629,Zombie1,629,1,-1,771.84,135,0,0,592,0,1371,
629,Zombie2,629,4,-1,767.657,390,0,0,534,0,1371,
629,Zombie3,629,4,-1,760.244,390,0,0,443,0,1371,
629,Zombie4,629,1,-1,770.904,135,0,0,252,0,1371,
630,Zombie0,630,4,-1,793.786,390,0,0,574,0,1370,
630,Zombie1,630,1,-1,771.754,135,0,0,591,0,1370,
630,Zombie2,630,4,-1,767.399,390,0,0,533,0,1370,
630,Zombie3,630,4,-1,760.101,390,0,0,442,0,1370,
630,Zombie4,630,1,-1,770.774,135,0,0,251,0,1370,
631,Zombie0,631,4,-1,793.786,390,0,0,573,0,1369,
631,Zombie1,631,1,-1,771.667,135,0,0,590,0,1369,
631,Zombie2,631,4,-1,767.126,390,0,0,532,0,1369,
631,Zombie3,631,4,-1,759.959,390,0,0,441,0,1369,
631,Zombie4,631,1,-1,770.644,135,0,0,250,0,1369,
632,Zombie0,632,4,-1,793.786,390,0,0,572,0,1368,
632,Zombie1,632,1,-1,771.581,135,0,0,589,0,1368,
632,Zombie2,632,4,-1,766.854,390,0,0,531,0,1368,
632,Zombie3,632,4,-1,759.816,390,0,0,440,0,1368,
632,Zombie4,632,1,-1,770.514,135,0,0,249,0,1368,
633,Zombie0,633,4,-1,793.786,390,0,0,571,0,1367,
633,Zombie1,633,1,-1,771.494,135,0,0,588,0,1367,
633,Zombie2,633,4,-1,766.581,390,0,0,530,0,1367,
633,Zombie3,633,4,-1,759.56,390,0,0,439,0,1367,
633,Zombie4,633,1,-1,770.384,135,0,0,248,0,1367,
634,Zombie0,634,4,-1,793.786,390,0,0,570,0,1366,
634,Zombie1,634,1,-1,771.408,135,0,0,587,0,1366,
634,Zombie2,634,4,-1,766.309,390,0,0,529,0,1366,
634,Zombie3,634,4,-1,759.303,390,0,0,438,0,1366,
634,Zombie4,634,1,-1,770.24,135,0,0,247,0,1366,
635,Zombie0,635,4,-1,793.786,390,0,0,569,0,1365,
635,Zombie1,635,1,-1,771.321,135,0,0,586,0,1365,
635,Zombie2,635,4,-1,766.037,390,0,0,528,0,1365,
635,Zombie3,635,4,-1,759.047,390,0,0,437,0,1365,
635,Zombie4,635,1,-1,770.095,135,0,0,246,0,1365,
636,Zombie0,636,4,-1,793.786,390,0,0,568,0,1364,
636,Zombie1,636,1,-1,771.235,135,0,0,585,0,1364,
636,Zombie2,636,4,-1,765.764,390,0,0,527,0,1364,
636,Zombie3,636,4,-1,758.79,390,0,0,436,0,1364,
636,Zombie4,636,1,-1,769.951,135,0,0,245,0,1364,
637,Zombie0,637,4,-1,793.786,390,0,0,567,0,1363,
637,Zombie1,637,1,-1,771.148,135,0,0,584,0,1363,
637,Zombie2,637,4,-1,765.492,390,0,0,526,0,1363,
637,Zombie3,637,4,-1,758.534,390,0,0,435,0,1363,
637,Zombie4,637,1,-1,769.807,135,0,0,244,0,1363,
638,Zombie0,638,4,-1,793.7,390,0,0,566,0,1362,
638,Zombie1,638,1,-1,771.062,135,0,0,583,0,1362,
638,Zombie2,638,4,-1,765.219,390,0,0,525,0,1362,
638,Zombie3,638,4,-1,758.277,390,0,0,434,0,1362,
638,Zombie4,638,1,-1,769.663,135,0,0,243,0,1362,
639,Zombie0,639,4,-1,793.614,390,0,0,565,0,1361,
639,Zombie1,639,1,-1,770.961,135,0,0,582,0,1361,
639,Zombie2,639,4,-1,765.219,390,0,0,524,0,1361,
639,Zombie3,639,4,-1,758.02,390,0,0,433,0,1361,
639,Zombie4,639,1,-1,769.518,135,0,0,242,0,1361,
640,Zombie0,640,4,-1,793.528,390,0,0,564,0,1360,
640,Zombie1,640,1,-1,770.86,135,0,0,581,0,1360,
640,Zombie2,640,4,-1,765.219,390,0,0,523,0,1360,
640,Zombie3,640,4,-1,757.75,390,0,0,432,0,1360,
640,Zombie4,640,1,-1,769.374,135,0,0,241,0,1360,
641,Zombie0,641,4,-1,793.442,390,0,0,563,0,1359,
641,Zombie1,641,1,-1,770.759,135,0,0,580,0,1359,
641,Zombie2,641,4,-1,765.219,390,0,0,522,0,1359,
641,Zombie3,641,4,-1,757.479,390,0,0,431,0,1359,
641,Zombie4,641,1,-1,769.23,135,0,0,240,0,1359,
642,Zombie0,642,4,-1,793.356,390,0,0,562,0,1358,
642,Zombie1,642,1,-1,770.658,135,0,0,579,0,1358,
642,Zombie2,642,4,-1,765.219,390,0,0,521,0,1358,
642,Zombie3,642,4,-1,757.208,390,0,0,430,0,1358,
642,Zombie4,642,1,-1,769.085,135,0,0,239,0,1358,
643,Zombie0,643,4,-1,793.27,390,0,0,561,0,1357,
643,Zombie1,643,1,-1,770.557,135,0,0,578,0,1357,
643,Zombie2,643,4,-1,765.219,390,0,0,520,0,1357,
643,Zombie3,643,4,-1,756.937,390,0,0,429,0,1357,
643,Zombie4,643,1,-1,768.941,135,0,0,238,0,1357,
644,Zombie0,644,4,-1,793.184,390,0,0,560,0,1356,
644,Zombie1,644,1,-1,770.456,135,0,0,577,0,1356,
644,Zombie2,644,4,-1,765.219,390,0,0,519,0,1356,
644,Zombie3,644,4,-1,756.666,390,0,0,428,0,1356,
644,Zombie4,644,1,-1,768.797,135,0,0,237,0,1356,
645,Zombie0,645,4,-1,793.098,390,0,0,559,0,1355,
645,Zombie1,645,1,-1,770.355,135,0,0,576,0,1355,
645,Zombie2,645,4,-1,765.219,390,0,0,518,0,1355,
645,Zombie3,645,4,-1,756.396,390,0,0,427,0,1355,
645,Zombie4,645,1,-1,768.653,135,0,0,236,0,1355,
646,Zombie0,646,4,-1,793.012,390,0,0,558,0,1354,
646,Zombie1,646,1,-1,770.254,135,0,0,575,0,1354,
646,Zombie2,646,4,-1,765.219,390,0,0,517,0,1354,
646,Zombie3,646,4,-1,756.125,390,0,0,426,0,1354,
646,Zombie4,646,1,-1,768.508,135,0,0,235,0,1354,
647,Zombie0,647,4,-1,792.926,390,0,0,557,0,1353,
647,Zombie1,647,1,-1,769.735,135,0,0,574,0,1353,
647,Zombie2,647,4,-1,765.219,390,0,0,516,0,1353,
647,Zombie3,647,4,-1,755.854,390,0,0,425,0,1353,
647,Zombie4,647,1,-1,768.364,135,0,0,234,0,1353,
648,Zombie0,648,4,-1,792.84,390,0,0,556,0,1352,
648,Zombie1,648,1,-1,769.216,135,0,0,573,0,1352,
648,Zombie2,648,4,-1,765.219,390,0,0,515,0,1352,
648,Zombie3,648,4,-1,755.854,390,0,0,424,0,1352,
648,Zombie4,648,1,-1,768.22,135,0,0,233,0,1352,
649,Zombie0,649,4,-1,792.754,390,0,0,555,0,1351,
649,Zombie1,649,1,-1,768.697,135,0,0,572,0,1351,
649,Zombie2,649,4,-1,765.219,390,0,0,514,0,1351,
649,Zombie3,649,4,-1,755.854,390,0,0,423,0,1351,
649,Zombie4,649,1,-1,767.96,135,0,0,232,0,1351,
650,Zombie0,650,4,-1,792.668,390,0,0,554,0,1350,
650,Zombie1,650,1,-1,768.178,135,0,0,571,0,1350,
650,Zombie2,650,4,-1,765.219,390,0,0,513,0,1350,
650,Zombie3,650,4,-1,755.854,390,0,0,422,0,1350,
650,Zombie4,650,1,-1,767.7,135,0,0,231,0,1350,
651,Zombie0,651,4,-1,792.582,390,0,0,553,0,1349,
651,Zombie1,651,1,-1,767.659,135,0,0,570,0,1349,
651,Zombie2,651,4,-1,765.219,390,0,0,512,0,1349,
651,Zombie3,651,4,-1,755.854,390,0,0,421,0,1349,
651,Zombie4,651,1,-1,767.441,135,0,0,230,0,1349,
652,Zombie0,652,4,-1,792.496,390,0,0,552,0,1348,
652,Zombie1,652,1,-1,767.14,135,0,0,569,0,1348,
652,Zombie2,652,4,-1,765.219,390,0,0,511,0,1348,
652,Zombie3,652,4,-1,755.854,390,0,0,420,0,1348,
652,Zombie4,652,1,-1,767.181,135,0,0,229,0,1348,
653,Zombie0,653,4,-1,792.395,390,0,0,551,0,1347,
653,Zombie1,653,1,-1,766.621,135,0,0,568,0,1347,
653,Zombie2,653,4,-1,764.99,390,0,0,510,0,1347,
653,Zombie3,653,4,-1,755.854,390,0,0,419,0,1347,
653,Zombie4,653,1,-1,766.921,135,0,0,228,0,1347,
654,Zombie0,654,4,-1,792.295,390,0,0,550,0,1346,
654,Zombie1,654,1,-1,766.102,135,0,0,567,0,1346,
654,Zombie2,654,4,-1,764.761,390,0,0,509,0,1346,
654,Zombie3,654,4,-1,755.854,390,0,0,418,0,1346,
654,Zombie4,654,1,-1,766.661,135,0,0,227,0,1346,
655,Zombie0,655,4,-1,792.195,390,0,0,549,0,1345,
655,Zombie1,655,1,-1,765.583,135,0,0,566,0,1345,
655,Zombie2,655,4,-1,764.531,390,0,0,508,0,1345,
655,Zombie3,655,4,-1,755.854,390,0,0,417,0,1345,
655,Zombie4,655,1,-1,766.402,135,0,0,226,0,1345,
656,Zombie0,656,4,-1,792.094,390,0,0,548,0,1344,
656,Zombie1,656,1,-1,765.064,135,0,0,565,0,1344,
656,Zombie2,656,4,-1,764.302,390,0,0,507,0,1344,
656,Zombie3,656,4,-1,755.854,390,0,0,416,0,1344,
656,Zombie4,656,1,-1,766.128,135,0,0,225,0,1344,
657,Zombie0,657,4,-1,791.994,390,0,0,547,0,1343,
657,Zombie1,657,1,-1,764.545,135,0,0,564,0,1343,
657,Zombie2,657,4,-1,764.073,390,0,0,506,0,1343,
657,Zombie3,657,4,-1,755.854,390,0,0,415,0,1343,
657,Zombie4,657,1,-1,765.853,135,0,0,224,0,1343,
658,Zombie0,658,4,-1,791.894,390,0,0,546,0,1342,
658,Zombie1,658,1,-1,764.026,135,0,0,563,0,1342,
658,Zombie2,658,4,-1,763.843,390,0,0,505,0,1342,
658,Zombie3,658,4,-1,755.854,390,0,0,414,0,1342,
658,Zombie4,658,1,-1,765.579,135,0,0,223,0,1342,
659,Zombie0,659,4,-1,791.793,390,0,0,545,0,1341,
659,Zombie1,659,1,-1,763.506,135,0,0,562,0,1341,
659,Zombie2,659,4,-1,763.614,390,0,0,504,0,1341,
659,Zombie3,659,4,-1,755.854,390,0,0,413,0,1341,
659,Zombie4,659,1,-1,765.305,135,0,0,222,0,1341,
660,Zombie0,660,4,-1,791.693,390,0,0,544,0,1340,
660,Zombie1,660,1,-1,762.987,135,0,0,561,0,1340,
660,Zombie2,660,4,-1,763.384,390,0,0,503,0,1340,
660,Zombie3,660,4,-1,755.854,390,0,0,412,0,1340,
660,Zombie4,660,1,-1,765.031,135,0,0,221,0,1340,
661,Zombie0,661,4,-1,791.177,390,0,0,543,0,1339,
661,Zombie1,661,1,-1,762.843,135,0,0,560,0,1339,
661,Zombie2,661,4,-1,763.155,390,0,0,502,0,1339,
661,Zombie3,661,4,-1,755.854,390,0,0,411,0,1339,
661,Zombie4,661,1,-1,764.757,135,0,0,220,0,1339,
662,Zombie0,662,4,-1,790.661,390,0,0,542,0,1338,
662,Zombie1,662,1,-1,762.699,135,0,0,559,0,1338,
662,Zombie2,662,4,-1,762.926,390,0,0,501,0,1338,
662,Zombie3,662,4,-1,755.626,390,0,0,410,0,1338,
662,Zombie4,662,1,-1,764.483,135,0,0,219,0,1338,
663,Zombie0,663,4,-1,790.145,390,0,0,541,0,1337,
663,Zombie1,663,1,-1,762.555,135,0,0,558,0,1337,
663,Zombie2,663,4,-1,762.696,390,0,0,500,0,1337,
663,Zombie3,663,4,-1,755.398,390,0,0,409,0,1337,
663,Zombie4,663,1,-1,764.208,135,0,0,218,0,1337,
664,Zombie0,664,4,-1,789.629,390,0,0,540,0,1336,
664,Zombie1,664,1,-1,762.411,135,0,0,557,0,1336,
664,Zombie2,664,4,-1,762.467,390,0,0,499,0,1336,
664,Zombie3,664,4,-1,755.17,390,0,0,408,0,1336,
664,Zombie4,664,1,-1,764.208,135,0,0,217,0,1336,
665,Zombie0,665,4,-1,789.113,390,0,0,539,0,1335,
665,Zombie1,665,1,-1,762.267,135,0,0,556,0,1335,
665,Zombie2,665,4,-1,762.238,390,0,0,498,0,1335,
665,Zombie3,665,4,-1,754.942,390,0,0,407,0,1335,
665,Zombie4,665,1,-1,764.208,135,0,0,216,0,1335,
666,Zombie0,666,4,-1,788.597,390,0,0,538,0,1334,
666,Zombie1,666,1,-1,762.122,135,0,0,555,0,1334,
666,Zombie2,666,4,-1,762.008,390,0,0,497,0,1334,
666,Zombie3,666,4,-1,754.714,390,0,0,406,0,1334,
666,Zombie4,666,1,-1,764.208,135,0,0,215,0,1334,
667,Zombie0,667,4,-1,788.081,390,0,0,537,0,1333,
667,Zombie1,667,1,-1,761.978,135,0,0,554,0,1333,
667,Zombie2,667,4,-1,761.779,390,0,0,496,0,1333,
667,Zombie3,667,4,-1,754.486,390,0,0,405,0,1333,
667,Zombie4,667,1,-1,764.208,135,0,0,214,0,1333,
668,Zombie0,668,4,-1,787.565,390,0,0,536,0,1332,
668,Zombie1,668,1,-1,761.834,135,0,0,553,0,1332,
668,Zombie2,668,4,-1,761.779,390,0,0,495,0,1332,
668,Zombie3,668,4,-1,754.258,390,0,0,404,0,1332,
668,Zombie4,668,1,-1,764.208,135,0,0,213,0,1332,
669,Zombie0,669,4,-1,787.049,390,0,0,535,0,1331,
669,Zombie1,669,1,-1,761.69,135,0,0,552,0,1331,
669,Zombie2,669,4,-1,761.779,390,0,0,494,0,1331,
669,Zombie3,669,4,-1,754.03,390,0,0,403,0,1331,
669,Zombie4,669,1,-1,764.208,135,0,0,212,0,1331,
670,Zombie0,670,4,-1,786.534,390,0,0,534,0,1330,
670,Zombie1,670,1,-1,761.546,135,0,0,551,0,1330,
670,Zombie2,670,4,-1,761.779,390,0,0,493,0,1330,
670,Zombie3,670,4,-1,753.802,390,0,0,402,0,1330,
670,Zombie4,670,1,-1,764.208,135,0,0,211,0,1330,
671,Zombie0,671,4,-1,786.018,390,0,0,533,0,1329,
671,Zombie1,671,1,-1,761.402,135,0,0,550,0,1329,
671,Zombie2,671,4,-1,761.779,390,0,0,492,0,1329,
671,Zombie3,671,4,-1,753.574,390,0,0,401,0,1329,
671,Zombie4,671,1,-1,764.208,135,0,0,210,0,1329,
672,Zombie0,672,4,-1,785.502,390,0,0,532,0,1328,
672,Zombie1,672,1,-1,761.257,135,0,0,549,0,1328,
672,Zombie2,672,4,-1,761.779,390,0,0,491,0,1328,
672,Zombie3,672,4,-1,753.346,390,0,0,400,0,1328,
672,Zombie4,672,1,-1,764.208,135,0,0,209,0,1328,
673,Zombie0,673,4,-1,784.986,390,0,0,531,0,1327,
673,Zombie1,673,1,-1,761.113,135,0,0,548,0,1327,
673,Zombie2,673,4,-1,761.779,390,0,0,490,0,1327,
673,Zombie3,673,4,-1,753.118,390,0,0,399,0,1327,
673,Zombie4,673,1,-1,764.208,135,0,0,208,0,1327,
674,Zombie0,674,4,-1,784.47,390,0,0,530,0,1326,
674,Zombie1,674,1,-1,760.969,135,0,0,547,0,1326,
674,Zombie2,674,4,-1,761.779,390,0,0,489,0,1326,
674,Zombie3,674,4,-1,752.89,390,0,0,398,0,1326,
674,Zombie4,674,1,-1,764.208,135,0,0,207,0,1326,
675,Zombie0,675,4,-1,784.327,390,0,0,529,0,1325,
675,Zombie1,675,1,-1,760.825,135,0,0,546,0,1325,
675,Zombie2,675,4,-1,761.693,390,0,0,488,0,1325,
675,Zombie3,675,4,-1,752.662,390,0,0,397,0,1325,
675,Zombie4,675,1,-1,764.208,135,0,0,206,0,1325,
676,Zombie0,676,4,-1,784.183,390,0,0,528,0,1324,
676,Zombie1,676,1,-1,760.825,135,0,0,545,0,1324,
676,Zombie2,676,4,-1,761.607,390,0,0,487,0,1324,
676,Zombie3,676,4,-1,752.434,390,0,0,396,0,1324,
676,Zombie4,676,1,-1,764.208,135,0,0,205,0,1324,
677,Zombie0,677,4,-1,784.04,390,0,0,527,0,1323,
677,Zombie1,677,1,-1,760.825,135,0,0,544,0,1323,
677,Zombie2,677,4,-1,761.521,390,0,0,486,0,1323,
677,Zombie3,677,4,-1,752.434,390,0,0,395,0,1323,
677,Zombie4,677,1,-1,764.208,135,0,0,204,0,1323,
678,Zombie0,678,4,-1,783.897,390,0,0,526,0,1322,
678,Zombie1,678,1,-1,760.825,135,0,0,543,0,1322,
678,Zombie2,678,4,-1,761.435,390,0,0,485,0,1322,
678,Zombie3,678,4,-1,752.434,390,0,0,394,0,1322,
678,Zombie4,678,1,-1,763.978,135,0,0,203,0,1322,
679,Zombie0,679,4,-1,783.753,390,0,0,525,0,1321,
679,Zombie1,679,1,-1,760.825,135,0,0,542,0,1321,
679,Zombie2,679,4,-1,761.349,390,0,0,484,0,1321,
679,Zombie3,679,4,-1,752.434,390,0,0,393,0,1321,
679,Zombie4,679,1,-1,763.747,135,0,0,202,0,1321,
680,Zombie0,680,4,-1,783.61,390,0,0,524,0,1320,
680,Zombie1,680,1,-1,760.825,135,0,0,541,0,1320,
680,Zombie2,680,4,-1,761.263,390,0,0,483,0,1320,
680,Zombie3,680,4,-1,752.434,390,0,0,392,0,1320,
680,Zombie4,680,1,-1,763.516,135,0,0,201,0,1320,
681,Zombie0,681,4,-1,783.467,390,0,0,523,0,1319,
681,Zombie1,681,1,-1,760.825,135,0,0,540,0,1319,
681,Zombie2,681,4,-1,761.177,390,0,0,482,0,1319,
681,Zombie3,681,4,-1,752.434,390,0,0,391,0,1319,
681,Zombie4,681,1,-1,763.285,135,0,0,200,0,1319,
682,Zombie0,682,4,-1,783.323,390,0,0,522,0,1318,
682,Zombie1,682,1,-1,760.825,135,0,0,539,0,1318,
682,Zombie2,682,4,-1,761.091,390,0,0,481,0,1318,
682,Zombie3,682,4,-1,752.434,390,0,0,390,0,1318,
682,Zombie4,682,1,-1,763.054,135,0,0,199,0,1318,
683,Zombie0,683,4,-1,783.18,390,0,0,521,0,1317,
683,Zombie1,683,1,-1,760.695,135,0,0,538,0,1317,
683,Zombie2,683,4,-1,761.005,390,0,0,480,0,1317,
683,Zombie3,683,4,-1,752.434,390,0,0,389,0,1317,
683,Zombie4,683,1,-1,762.823,135,0,0,198,0,1317,
684,Zombie0,684,4,-1,783.037,390,0,0,520,0,1316,
684,Zombie1,684,1,-1,760.565,135,0,0,537,0,1316,
684,Zombie2,684,4,-1,760.919,390,0,0,479,0,1316,
684,Zombie3,684,4,-1,752.434,390,0,0,388,0,1316,
684,Zombie4,684,1,-1,762.592,135,0,0,197,0,1316,
685,Zombie0,685,4,-1,782.893,390,0,0,519,0,1315,
685,Zombie1,685,1,-1,760.436,135,0,0,536,0,1315,
685,Zombie2,685,4,-1,760.833,390,0,0,478,0,1315,
685,Zombie3,685,4,-1,752.348,390,0,0,387,0,1315,
685,Zombie4,685,1,-1,762.361,135,0,0,196,0,1315,
686,Zombie0,686,4,-1,782.75,390,0,0,518,0,1314,
686,Zombie1,686,1,-1,760.306,135,0,0,535,0,1314,
686,Zombie2,686,4,-1,760.747,390,0,0,477,0,1314,
686,Zombie3,686,4,-1,752.263,390,0,0,386,0,1314,
686,Zombie4,686,1,-1,762.13,135,0,0,195,0,1314,
687,Zombie0,687,4,-1,782.607,390,0,0,517,0,1313,
687,Zombie1,687,1,-1,760.176,135,0,0,534,0,1313,
687,Zombie2,687,4,-1,760.661,390,0,0,476,0,1313,
687,Zombie3,687,4,-1,752.177,390,0,0,385,0,1313,
687,Zombie4,687,1,-1,761.899,135,0,0,194,0,1313,
688,Zombie0,688,4,-1,782.464,390,0,0,516,0,1312,
688,Zombie1,688,1,-1,760.046,135,0,0,533,0,1312,
688,Zombie2,688,4,-1,760.575,390,0,0,475,0,1312,
688,Zombie3,688,4,-1,752.091,390,0,0,384,0,1312,
688,Zombie4,688,1,-1,761.669,135,0,0,193,0,1312,
689,Zombie0,689,4,-1,782.32,390,0,0,515,0,1311,
689,Zombie1,689,1,-1,759.917,135,0,0,532,0,1311,
689,Zombie2,689,4,-1,760.489,390,0,0,474,0,1311,
689,Zombie3,689,4,-1,752.006,390,0,0,383,0,1311,
689,Zombie4,689,1,-1,761.438,135,0,0,192,0,1311,
690,Zombie0,690,4,-1,782.32,390,0,0,514,0,1310,
690,Zombie1,690,1,-1,759.772,135,0,0,531,0,1310,
690,Zombie2,690,4,-1,760.388,390,0,0,473,0,1310,
690,Zombie3,690,4,-1,751.92,390,0,0,382,0,1310,
690,Zombie4,690,1,-1,761.207,135,0,0,191,0,1310,
691,Zombie0,691,4,-1,782.32,390,0,0,513,0,1309,
691,Zombie1,691,1,-1,759.628,135,0,0,530,0,1309,
691,Zombie2,691,4,-1,760.288,390,0,0,472,0,1309,
691,Zombie3,691,4,-1,751.835,390,0,0,381,0,1309,
691,Zombie4,691,1,-1,760.976,135,0,0,190,0,1309,
692,Zombie0,692,4,-1,782.32,390,0,0,512,0,1308,
692,Zombie1,692,1,-1,759.484,135,0,0,529,0,1308,
692,Zombie2,692,4,-1,760.188,390,0,0,471,0,1308,
692,Zombie3,692,4,-1,751.749,390,0,0,380,0,1308,
692,Zombie4,692,1,-1,760.745,135,0,0,189,0,1308,
