time,POLE_VAULTING,FOOTBALL,ZOMBONI,JACK_IN_THE_BOX,BALLON,DIGGER,LADDER,CATAPULT,GARGANTUAAR,
1443,396.177,293.885,496.573,282.13,246.097,-100.593,203.862,291.097,586.591,
1444,395.862,293.79,496.425,282.13,245.727,-100.593,203.645,290.727,586.282,
1445,395.507,293.694,496.276,281.67,245.357,-100.593,203.429,290.357,585.973,
1446,395.152,293.598,496.128,281.209,244.987,-100.593,203.212,289.987,585.664,
1447,394.798,293.502,495.979,280.749,244.617,-100.593,202.995,289.617,585.355,
1448,394.483,293.407,495.831,280.288,244.247,-100.593,202.805,289.247,585.046,
1449,394.167,292.928,495.683,279.828,243.877,-100.593,202.615,288.877,584.737,
1450,393.852,292.449,495.535,279.367,243.507,-100.593,202.426,288.507,584.428,
1451,393.537,291.97,495.387,278.906,243.137,-100.593,202.236,288.137,584.119,
1452,393.222,291.492,495.239,278.446,242.767,-100.593,202.019,287.767,583.81,
1453,392.867,291.013,495.091,278.446,242.397,-100.593,201.802,287.397,583.502,
1454,392.512,290.534,494.943,278.446,242.027,-100.593,201.585,287.027,583.193,
1455,392.158,290.055,494.796,278.446,241.657,-100.593,201.369,286.657,582.884,
1456,391.842,289.577,494.648,278.273,241.287,-100.593,201.369,286.287,582.575,
1457,391.527,289.098,494.501,278.101,240.917,-100.593,201.369,285.917,582.266,
1458,391.212,288.619,494.353,277.928,240.547,-100.593,201.369,285.547,581.957,
1459,390.897,288.14,494.206,277.755,240.177,-100.593,201.369,285.177,581.648,
1460,390.581,287.662,494.058,277.582,239.807,-100.593,201.369,284.807,581.339,
1461,390.227,287.183,493.911,277.41,239.437,-100.593,201.369,284.437,581.03,
1462,389.872,286.704,493.764,277.237,239.067,-100.593,201.369,284.067,580.721,
1463,389.517,286.225,493.617,277.064,238.697,-100.593,201.24,283.697,580.413,
1464,389.202,285.746,493.47,276.863,238.327,-100.593,201.24,283.327,580.104,
1465,388.887,285.268,493.323,276.661,237.957,-100.593,201.133,282.957,579.795,
1466,388.572,284.789,493.176,276.46,237.587,-100.593,200.918,282.587,579.486,
1467,388.257,284.31,493.029,275.424,237.217,-100.593,200.703,282.217,579.177,
1468,387.941,283.831,492.882,274.387,236.847,-100.593,200.703,281.847,578.868,
1469,387.587,283.353,492.735,273.351,236.477,-100.593,200.571,281.477,578.559,
1470,387.232,282.874,492.589,272.315,236.107,-100.593,200.385,281.107,578.25,
1471,386.877,282.395,492.442,271.278,235.737,-100.593,200.199,280.737,577.941,
1472,386.562,281.916,492.296,270.242,235.367,-100.593,200.014,280.367,577.632,
1473,386.247,281.438,492.149,269.206,234.997,-100.593,199.828,279.997,577.33,
1474,385.932,280.959,492.002,268.17,234.627,-100.593,199.615,279.627,577.028,
1475,385.616,280.863,491.856,267.882,234.257,-100.593,199.403,279.257,576.726,
1476,385.301,280.767,491.71,267.594,233.887,-100.593,199.19,278.887,576.424,
1477,384.946,280.672,491.564,267.306,233.517,-100.593,198.978,278.517,576.122,
1478,384.592,280.608,491.418,267.018,233.147,-100.593,198.792,278.147,575.82,
1479,384.277,280.544,491.272,266.73,232.777,-100.593,198.606,277.777,575.518,
1480,383.961,280.48,491.126,266.442,232.407,-100.593,198.42,277.407,575.216,
1481,383.646,280.416,490.98,266.155,232.037,-100.593,198.235,277.037,574.914,
1482,383.331,280.32,490.834,266.155,231.667,-100.593,198.022,276.667,574.612,
1483,383.016,280.225,490.689,266.155,231.297,-100.593,197.81,276.297,574.31,
1484,382.7,280.129,490.543,266.155,230.927,-100.593,197.597,275.927,574.008,
1485,382.346,280.033,490.398,266.155,230.557,-100.593,197.385,275.557,573.706,
1486,381.991,279.937,490.252,265.896,230.187,-100.593,197.384,275.187,573.404,
1487,381.676,279.842,490.107,265.637,229.817,-100.593,197.14,274.817,573.102,
1488,381.361,279.746,489.961,265.377,229.447,-100.593,196.841,274.447,572.793,
1489,381.045,279.65,489.816,265.09,229.077,-100.593,196.244,274.077,572.484,
1490,380.73,279.554,489.671,264.802,228.707,-100.593,195.647,273.707,572.175,
1491,380.415,279.459,489.526,264.514,228.337,-100.593,195.077,273.337,571.866,
1492,380.06,279.363,489.381,264.226,227.967,-100.593,194.507,272.967,571.557,
1493,379.706,279.267,489.236,263.938,227.597,-100.593,193.937,272.597,571.248,
1494,379.351,279.171,489.091,263.65,227.227,-100.593,193.367,272.227,570.939,
1495,379.036,279.076,488.947,263.363,226.857,-100.593,192.743,271.857,570.63,
1496,378.72,278.98,488.802,263.075,226.487,-100.593,192.119,271.487,570.321,
1497,378.405,278.884,488.658,262.557,226.117,-100.593,191.494,271.117,570.013,
1498,378.09,278.565,488.513,262.038,225.747,-100.593,190.87,270.747,569.704,
1499,377.775,278.246,488.368,261.52,225.377,-100.593,190.3,270.377,569.395,
1500,377.42,277.926,488.224,260.973,225.007,-100.593,189.73,270.007,569.086,
1501,377.065,277.607,488.079,260.426,224.637,-100.593,189.16,269.637,568.777,
1502,376.711,277.288,487.935,259.88,224.267,-100.593,188.59,269.267,568.468,
1503,376.395,276.969,487.791,259.333,223.897,-100.593,187.993,268.897,568.269,
1504,376.08,276.203,487.647,259.333,223.527,-100.593,187.396,268.527,568.063,
1505,375.765,275.437,487.503,259.333,223.157,-100.593,186.799,268.157,567.865,
1506,375.45,274.671,487.359,259.333,222.787,-100.593,186.256,267.787,567.666,
1507,375.134,273.905,487.215,259.333,222.417,-100.593,185.675,267.417,567.467,
1508,374.78,273.139,487.071,259.333,222.047,-100.593,185.133,267.047,567.269,
1509,374.425,272.373,486.927,259.333,221.677,-100.593,184.591,266.677,567.07,
1510,374.071,271.607,486.783,259.333,221.307,-100.593,184.049,266.307,566.871,
1511,373.755,270.841,486.64,258.872,220.937,-100.593,183.488,265.937,566.672,
1512,373.44,270.075,486.496,258.411,220.567,-100.593,182.918,265.567,566.474,
1513,373.125,269.309,486.353,257.951,220.197,-100.593,182.348,265.197,566.275,
1514,372.81,268.543,486.209,257.49,219.827,-100.593,181.778,264.827,566.076,
1515,372.494,267.777,486.066,257.03,219.457,-100.593,181.208,264.457,565.877,
1516,372.14,267.011,485.922,256.569,219.087,-100.593,180.638,264.087,565.679,
1517,371.785,266.245,485.779,256.109,218.717,-100.593,180.068,263.717,565.475,
1518,371.47,265.479,485.636,255.648,218.347,-100.593,179.498,263.347,565.269,
1519,371.155,264.713,485.493,255.648,217.977,-100.593,178.928,262.977,565.063,
1520,370.839,263.947,485.35,255.648,217.607,-100.593,178.358,262.607,564.857,
1521,370.524,263.851,485.207,255.648,217.237,-100.593,177.815,262.237,564.651,
1522,370.209,263.755,485.064,255.475,216.867,-100.593,177.245,261.867,564.445,
1523,369.894,263.659,484.921,255.303,216.497,-100.593,176.703,261.497,564.239,
1524,369.539,263.595,484.779,255.13,216.127,-100.593,176.161,261.127,564.033,
1525,369.184,263.532,484.636,254.957,215.757,-100.593,175.619,260.757,563.827,
1526,368.869,263.468,484.494,254.784,215.387,-100.593,175.077,260.387,563.621,
1527,368.554,263.372,484.351,254.612,215.017,-100.593,174.941,260.017,563.415,
1528,368.238,263.276,484.209,254.439,214.647,-100.593,174.806,259.647,563.209,
1529,367.923,263.18,484.066,254.266,214.277,-100.593,174.67,259.277,563.004,
1530,367.608,263.085,483.924,254.065,213.907,-100.593,174.535,258.907,562.798,
1531,367.293,262.989,483.782,253.863,213.537,-100.593,174.399,258.537,562.592,
1532,366.938,262.893,483.64,253.662,213.167,-100.593,174.264,258.167,562.386,
1533,366.583,262.797,483.498,252.626,212.797,-100.593,174.128,257.797,562.18,
1534,366.268,262.702,483.356,251.589,212.427,-100.593,173.993,257.427,561.974,
1535,365.953,262.606,483.214,250.553,212.057,-100.593,173.884,257.057,561.768,
1536,365.638,262.51,483.072,249.517,211.688,-100.593,173.776,256.688,561.562,
1537,365.322,262.414,482.93,248.48,211.318,-100.593,173.668,256.318,561.356,
1538,365.007,262.319,482.789,247.444,210.948,-100.593,173.559,255.948,561.15,
1539,364.653,262.223,482.647,246.408,210.578,-100.593,173.424,255.578,560.944,
1540,364.298,262.127,482.505,245.372,210.208,-100.593,173.288,255.208,560.738,
1541,363.943,262.031,482.364,245.084,209.838,-100.593,173.153,254.838,560.532,
1542,363.628,261.935,482.222,244.796,209.468,-100.593,173.153,254.468,560.326,
1543,363.313,261.457,482.081,244.508,209.098,-100.593,173.153,254.098,560.12,
1544,362.998,260.978,481.939,244.22,208.728,-100.593,173.153,253.728,559.915,
1545,362.682,260.499,481.798,243.932,208.358,-100.593,173.153,253.358,559.709,
1546,362.367,260.02,481.657,243.645,207.988,-100.593,173.153,252.988,559.503,
1547,362.012,259.542,481.516,243.357,207.618,-100.593,173.153,252.618,559.304,
1548,361.658,259.063,481.375,243.357,207.248,-100.593,173.153,252.248,559.104,
1549,361.303,258.584,481.234,243.357,206.878,-100.593,173.076,251.878,558.905,
1550,360.988,258.105,481.094,243.357,206.508,-100.593,172.941,251.508,558.706,
1551,360.673,257.627,480.953,243.357,206.138,-100.593,172.941,251.138,558.507,
1552,360.357,257.148,480.812,243.098,205.768,-100.593,172.896,250.768,558.308,
1553,360.042,256.669,480.672,242.839,205.398,-100.593,172.762,250.398,558.109,
1554,359.727,256.19,480.531,242.579,205.028,-100.593,172.628,250.028,557.91,
1555,359.372,255.712,480.391,242.292,204.658,-100.593,172.493,249.658,557.711,
1556,359.018,255.233,480.25,242.004,204.288,-100.593,172.187,249.288,557.512,
1557,358.663,254.754,480.109,241.716,203.918,-100.593,171.656,248.918,557.313,
1558,358.348,254.275,479.969,241.428,203.548,-100.593,171.125,248.548,557.114,
1559,358.032,253.797,479.829,241.14,203.178,-100.593,170.992,248.178,556.914,
1560,357.717,253.318,479.689,240.852,202.808,-100.593,170.86,247.808,556.715,
1561,357.402,252.839,479.549,240.564,202.438,-100.593,170.727,247.438,556.516,
1562,357.087,252.36,479.409,240.277,202.068,-100.593,170.594,247.068,556.31,
1563,356.732,251.882,479.269,239.758,201.698,-100.593,170.461,246.698,556.104,
1564,356.377,251.403,479.129,239.24,201.328,-100.593,170.329,246.328,555.898,
1565,356.062,250.924,478.989,238.722,200.958,-100.593,170.196,245.958,555.693,
1566,355.747,250.445,478.849,238.175,200.588,-100.593,170.063,245.588,555.487,
1567,355.432,249.966,478.71,237.628,200.218,-100.593,169.957,245.218,555.281,
1568,355.116,249.488,478.57,237.081,199.848,-100.593,169.851,244.848,555.075,
1569,354.801,249.392,478.431,236.535,199.478,-100.593,169.745,244.478,554.869,
1570,354.486,249.296,478.291,236.535,199.108,-100.593,169.638,244.108,554.663,
1571,354.131,249.2,478.152,236.535,198.738,-100.593,169.506,243.738,554.457,
1572,353.777,249.137,478.012,236.535,198.368,-100.593,169.373,243.368,554.251,
1573,353.461,249.073,477.873,236.535,197.998,-100.593,169.24,242.998,554.045,
1574,353.146,249.009,477.734,236.535,197.628,-100.593,169.24,242.628,553.839,
1575,352.831,248.945,477.595,236.535,197.258,-100.593,169.24,242.258,553.633,
1576,352.516,248.849,477.456,236.535,196.888,-100.593,168.505,241.888,553.427,
1577,352.2,248.754,477.317,236.074,196.518,-100.593,167.718,241.518,553.125,
1578,351.846,248.658,477.178,235.613,196.148,-100.593,166.931,241.148,552.823,
1579,351.491,248.562,477.039,235.153,195.778,-100.593,166.144,240.778,552.521,
1580,351.137,248.466,476.9,234.692,195.408,-100.593,165.357,240.408,552.219,
1581,350.821,248.371,476.761,234.232,195.038,-100.593,164.57,240.038,551.917,
1582,350.506,248.275,476.623,233.771,194.668,-100.593,163.81,239.668,551.615,
1583,350.191,248.179,476.484,233.311,194.298,-100.593,163.05,239.298,551.313,
1584,349.876,248.083,476.346,232.85,193.928,-100.593,162.29,238.928,551.011,
1585,349.56,247.988,476.207,232.85,193.558,-100.593,161.503,238.558,550.709,
1586,349.206,247.892,476.069,232.85,193.188,-100.593,160.716,238.188,550.407,
1587,348.851,247.796,475.93,232.85,192.818,-100.593,159.929,237.818,550.105,
1588,348.496,247.7,475.792,232.677,192.448,-100.593,159.142,237.448,549.802,
1589,348.181,247.605,475.654,232.505,192.078,-100.593,158.083,237.078,549.5,
1590,347.866,247.509,475.516,232.332,191.708,-100.593,157.025,236.708,549.198,
1591,347.551,247.413,475.378,232.159,191.338,-100.593,155.966,236.338,548.896,
1592,347.235,247.094,475.24,231.986,190.968,-100.593,154.908,235.968,548.594,
1593,346.92,246.775,475.102,231.814,190.598,-100.593,153.849,235.598,548.292,
1594,346.565,246.456,474.964,231.641,190.228,-100.593,152.79,235.228,547.99,
1595,346.211,246.136,474.827,231.468,189.858,-100.593,151.732,234.858,547.688,
1596,345.856,245.817,474.689,231.267,189.488,-100.593,150.673,234.488,547.386,
1597,345.541,245.498,474.552,231.065,189.118,-100.593,149.588,234.118,547.084,
1598,345.226,244.732,474.414,230.864,188.748,-100.593,148.502,233.748,546.782,
1599,344.91,243.966,474.277,229.827,188.378,-100.593,147.416,233.378,546.48,
1600,344.595,243.2,474.139,228.791,188.008,-100.593,146.358,233.008,546.178,
1601,344.28,242.434,474.002,227.755,187.638,-100.593,145.299,232.638,545.876,
1602,343.925,241.668,473.864,226.719,187.268,-100.593,144.241,232.268,545.574,
1603,343.571,240.902,473.727,225.682,186.898,-100.593,143.182,231.898,545.272,
1604,343.216,240.136,473.59,224.646,186.528,-100.593,142.124,231.528,544.969,
1605,342.901,239.37,473.453,223.61,186.158,-100.593,141.065,231.158,544.667,
1606,342.586,238.604,473.316,222.574,185.788,-100.593,140.007,230.788,544.365,
1607,342.27,237.838,473.179,222.286,185.418,-100.593,138.948,230.418,544.063,
1608,341.955,237.072,473.042,221.998,185.048,-100.593,138.731,230.048,543.761,
1609,341.64,236.306,472.905,221.71,184.678,-100.593,137.916,229.678,543.459,
1610,341.285,235.54,472.769,221.422,184.308,-100.593,137.7,229.308,543.157,
1611,340.93,234.774,472.632,221.134,183.938,-100.593,137.483,228.938,542.855,
1612,340.615,234.008,472.496,220.846,183.568,-100.593,137.266,228.568,542.553,
1613,340.3,233.242,472.359,220.559,183.198,-100.593,137.049,228.198,542.251,
1614,339.985,232.476,472.223,220.559,182.828,-100.593,136.859,227.828,541.949,
1615,339.669,232.38,472.086,220.559,182.458,-100.593,136.67,227.458,541.647,
1616,339.354,232.284,471.95,220.559,182.088,-100.593,136.48,227.088,541.345,
1617,339.039,232.188,471.814,220.559,181.718,-100.593,136.29,226.718,541.043,
1618,338.684,232.125,471.678,220.3,181.348,-100.593,136.073,226.348,540.741,
1619,338.33,232.061,471.542,220.04,180.978,-100.593,135.856,225.978,540.439,
1620,338.014,231.997,471.406,219.781,180.608,-100.593,135.64,225.608,540.136,
1621,337.699,231.901,471.27,219.494,180.238,-100.593,135.45,225.238,539.834,
1622,337.384,231.805,471.134,219.206,179.868,-100.593,135.26,224.868,539.532,
1623,337.069,231.71,470.998,218.918,179.498,-100.593,135.07,224.498,539.23,
1624,336.753,231.614,470.862,218.63,179.128,-100.593,134.881,224.128,538.928,
1625,336.399,231.518,470.727,218.342,178.758,-100.593,134.664,223.758,538.626,
1626,336.044,231.422,470.591,218.054,178.388,-100.593,134.447,223.388,538.324,
1627,335.69,231.327,470.456,217.766,178.018,-100.593,134.23,223.018,538.022,
1628,335.374,231.231,470.32,217.479,177.648,-100.593,134.013,222.648,537.72,
1629,335.059,231.135,470.185,216.96,177.278,-100.593,134.013,222.278,537.418,
1630,334.744,231.039,470.049,216.442,176.908,-100.593,134.013,221.908,537.116,
1631,334.429,230.944,469.914,215.924,176.538,-100.593,134.013,221.538,536.814,
1632,334.113,230.848,469.779,215.377,176.168,-100.593,134.013,221.168,536.512,
1633,333.759,230.752,469.644,214.83,175.798,-100.593,134.013,220.798,536.21,
1634,333.404,230.656,469.509,214.283,175.428,-100.593,134.013,220.428,535.908,
1635,333.049,230.561,469.374,213.736,175.058,-100.593,134.013,220.058,535.606,
1636,332.734,230.465,469.239,213.736,174.688,-100.593,133.893,219.688,535.563,
1637,332.419,229.986,469.104,213.736,174.318,-100.593,133.893,219.318,535.261,
1638,332.104,229.507,468.969,213.736,173.948,-100.593,133.893,218.948,534.959,
1639,331.788,229.029,468.834,213.736,173.578,-100.593,133.893,218.578,534.932,
1640,331.473,228.55,468.7,213.736,173.208,-100.593,133.893,218.208,534.905,
1641,331.118,228.071,468.565,213.736,172.838,-100.593,133.893,217.838,534.877,
1642,330.764,227.592,468.431,213.736,172.468,-100.593,133.698,217.468,534.85,
1643,330.409,227.114,468.296,213.276,172.098,-100.593,133.688,217.098,534.822,
1644,330.094,226.635,468.162,212.815,171.728,-100.593,133.475,216.728,534.795,
1645,329.779,226.156,468.027,212.355,171.358,-100.593,133.263,216.358,534.768,
1646,329.463,225.677,467.893,211.894,170.988,-100.593,133.05,215.988,534.74,
1647,329.148,225.199,467.759,211.434,170.618,-100.593,132.838,215.618,534.713,
1648,328.833,224.72,467.625,210.973,170.248,-100.593,132.652,215.248,534.685,
1649,328.478,224.241,467.491,210.512,169.878,-100.593,132.466,214.878,534.658,
1650,328.124,223.762,467.357,210.052,169.508,-100.593,132.279,214.508,534.631,
1651,327.808,223.284,467.223,210.052,169.138,-100.593,132.062,214.138,534.603,
1652,327.493,222.805,467.089,210.052,168.768,-100.593,131.791,213.768,534.576,
1653,327.178,222.326,466.955,210.052,168.398,-100.593,131.52,213.398,534.548,
1654,326.863,221.847,466.821,209.879,168.028,-100.593,131.249,213.028,534.514,
1655,326.547,221.368,466.688,209.706,167.658,-100.593,131.005,212.658,534.48,
1656,326.232,220.89,466.554,209.534,167.288,-100.593,130.761,212.288,534.446,
1657,325.878,220.411,466.421,209.361,166.918,-100.593,130.517,211.918,534.411,
1658,325.523,219.932,466.287,209.188,166.548,-100.593,130.273,211.548,534.377,
1659,325.208,219.453,466.154,209.016,166.178,-100.593,130.029,211.178,534.343,
1660,324.892,218.975,466.02,208.843,165.808,-100.593,129.785,210.808,534.309,
1661,324.577,218.496,465.887,208.67,165.438,-100.593,129.541,210.438,534.274,
1662,324.262,218.017,465.754,208.469,165.068,-100.593,129.042,210.068,534.24,
1663,323.947,217.921,465.621,208.267,164.698,-100.593,128.445,209.698,534.206,
1664,323.631,217.826,465.488,208.066,164.328,-100.593,127.875,209.328,534.172,
1665,323.277,217.73,465.355,207.029,163.958,-100.593,127.305,208.958,534.138,
1666,322.922,217.666,465.222,205.993,163.588,-100.593,126.735,208.588,534.103,
1667,322.607,217.602,465.089,204.957,163.218,-100.593,126.165,208.218,534.069,
1668,322.292,217.538,464.956,203.921,162.848,-100.593,125.54,207.848,534.035,
1669,321.976,217.475,464.823,202.884,162.478,-100.593,124.916,207.478,534.007,
1670,321.661,217.379,464.691,201.848,162.108,-100.593,124.292,207.108,533.98,
1671,321.346,217.283,464.558,200.812,161.738,-100.593,123.668,206.738,533.953,
1672,320.991,217.187,464.426,199.775,161.368,-100.593,123.098,206.368,533.925,
1673,320.637,217.092,464.293,199.488,160.998,-100.593,122.528,205.998,533.898,
1674,320.282,216.996,464.161,199.2,160.628,-100.593,121.958,205.628,533.87,
1675,319.967,216.9,464.028,198.912,160.258,-100.593,121.388,205.258,533.843,
1676,319.651,216.804,463.896,198.624,159.888,-100.593,120.791,204.888,533.816,
1677,319.336,216.709,463.764,198.336,159.518,-100.593,120.194,204.518,533.788,
1678,319.021,216.613,463.632,198.048,159.148,-100.593,119.597,204.148,533.761,
1679,318.706,216.517,463.5,197.76,158.778,-100.593,119.054,203.778,533.733,
1680,318.351,216.421,463.368,197.76,158.408,-100.593,118.511,203.408,533.706,
1681,317.996,216.326,463.236,197.76,158.038,-100.593,117.968,203.038,533.679,
1682,317.642,216.23,463.104,197.76,157.668,-100.593,117.425,202.668,533.651,
1683,317.327,216.134,462.972,197.76,157.298,-100.593,116.855,202.298,533.624,
1684,317.011,216.038,462.84,197.501,156.928,-100.593,116.285,201.928,533.589,
1685,316.696,215.943,462.709,197.242,156.558,-100.593,115.715,201.558,533.555,
1686,316.381,215.623,462.577,196.983,156.188,-100.593,115.145,201.188,533.521,
1687,316.066,215.304,462.446,196.695,155.818,-100.593,114.575,200.818,533.487,
1688,315.711,214.985,462.314,196.408,155.448,-100.593,114.005,200.448,533.453,
1689,315.356,214.666,462.183,196.12,155.078,-100.593,113.435,200.078,533.418,
1690,315.002,214.347,462.051,195.832,154.708,-100.593,112.865,199.708,533.384,
1691,314.686,214.027,461.92,195.544,154.338,-100.593,112.295,199.338,533.35,
1692,314.371,213.261,461.789,195.256,153.968,-100.593,111.725,198.968,533.316,
1693,314.056,212.495,461.658,194.968,153.598,-100.593,111.156,198.598,533.281,
1694,313.741,211.729,461.527,194.68,153.228,-100.593,110.586,198.228,533.247,
1695,313.425,210.963,461.396,194.162,152.858,-100.593,110.043,197.858,533.213,
1696,313.071,210.197,461.265,193.644,152.488,-100.593,109.5,197.488,533.179,
1697,312.716,209.431,461.134,193.126,152.118,-100.593,108.957,197.118,533.144,
1698,312.401,208.665,461.003,192.579,151.748,-100.593,108.535,196.748,533.11,
1699,312.086,207.899,460.872,192.032,151.378,-100.593,107.993,196.378,533.083,
1700,311.77,207.133,460.741,191.485,151.008,-100.593,107.451,196.008,533.055,
1701,311.455,206.367,460.611,190.938,150.638,-100.593,107.315,195.638,533.028,
1702,311.14,205.601,460.48,190.938,150.268,-100.593,107.18,195.268,533,
1703,310.825,204.835,460.35,190.938,149.898,-100.593,107.044,194.898,532.973,
1704,310.47,204.069,460.219,190.938,149.528,-100.593,106.909,194.528,532.946,
1705,310.115,203.303,460.089,190.938,149.158,-100.593,106.773,194.158,532.918,
1706,309.8,202.537,459.958,190.938,148.788,-100.593,106.638,193.788,532.891,
1707,309.485,201.771,459.828,190.938,148.418,-100.593,106.502,193.418,532.863,
1708,309.17,201.005,459.698,190.938,148.048,-100.593,106.394,193.048,532.836,
1709,308.854,200.909,459.568,190.478,147.678,-100.593,106.285,192.678,532.809,
1710,308.539,200.814,459.438,190.017,147.308,-100.593,106.177,192.308,532.781,
1711,308.184,200.718,459.308,189.557,146.938,-100.593,106.068,191.938,532.754,
1712,307.83,200.654,459.178,189.096,146.568,-100.593,105.933,191.568,532.726,
1713,307.475,200.59,459.048,188.635,146.198,-100.593,105.797,191.198,532.61,
1714,307.16,200.526,458.918,188.175,145.828,-100.593,105.662,190.828,532.493,
1715,306.845,200.431,458.789,187.714,145.458,-100.593,105.526,190.458,532.377,
1716,306.529,200.335,458.659,187.254,145.088,-100.593,105.526,190.088,532.26,
1717,306.214,200.239,458.53,187.254,144.718,-100.593,105.526,189.718,532.144,
1718,305.899,200.143,458.4,187.254,144.348,-100.593,105.526,189.348,532.027,
1719,305.544,200.048,458.271,187.254,143.978,-100.593,105.526,188.978,531.911,
1720,305.19,199.952,458.141,187.081,143.608,-100.593,105.526,188.608,531.794,
1721,304.835,199.856,458.012,186.908,143.238,-100.593,105.526,188.238,531.678,
1722,304.52,199.76,457.882,186.736,142.868,-100.593,105.526,187.868,531.561,
1723,304.205,199.665,457.753,186.563,142.498,-100.593,105.526,187.498,531.445,
1724,303.889,199.569,457.624,186.39,142.128,-100.593,105.526,187.128,531.328,
1725,303.574,199.473,457.495,186.217,141.758,-100.593,105.526,186.758,531.212,
1726,303.259,199.377,457.366,186.045,141.388,-100.593,105.526,186.388,531.095,
1727,302.904,199.282,457.237,185.872,141.018,-100.593,105.526,186.018,530.979,
1728,302.549,199.186,457.108,185.671,140.648,-100.593,105.526,185.648,530.862,
1729,302.195,199.09,456.979,185.469,140.278,-100.593,105.526,185.278,530.746,
1730,301.88,198.994,456.851,185.268,139.908,-100.593,105.406,184.908,530.629,
1731,301.564,198.516,456.722,184.231,139.538,-100.593,105.406,184.538,530.513,
1732,301.249,198.037,456.594,183.195,139.168,-100.593,105.171,184.168,530.396,
1733,300.934,197.558,456.465,182.159,138.798,-100.593,104.64,183.798,530.28,
1734,300.619,197.079,456.337,181.122,138.428,-100.593,104.109,183.428,530.163,
1735,300.264,196.601,456.208,180.086,138.058,-100.593,103.578,183.058,530.047,
1736,299.909,196.122,456.08,179.05,137.688,-100.593,103.445,182.688,529.93,
1737,299.555,195.643,455.951,178.014,137.318,-100.593,103.312,182.318,529.814,
1738,299.239,195.164,455.823,176.977,136.948,-100.593,103.18,181.948,529.697,
1739,298.924,194.685,455.695,176.69,136.578,-100.593,103.047,181.578,529.581,
1740,298.609,194.207,455.567,176.402,136.208,-100.593,102.914,181.208,529.464,
1741,298.294,193.728,455.439,176.114,135.839,-100.593,102.781,180.839,529.347,
1742,297.978,193.249,455.311,175.826,135.469,-100.593,102.649,180.469,529.231,
1743,297.624,192.77,455.183,175.538,135.099,-100.593,102.516,180.099,529.114,
1744,297.269,192.292,455.055,175.25,134.729,-100.593,102.41,179.729,528.998,
1745,296.954,191.813,454.927,174.962,134.359,-100.593,102.303,179.359,528.881,
1746,296.639,191.334,454.8,174.962,133.989,-100.593,102.197,178.989,528.765,
1747,296.323,190.855,454.672,174.962,133.619,-100.593,102.091,178.619,528.648,
1748,296.008,190.377,454.545,174.962,133.249,-100.593,101.958,178.249,528.532,
1749,295.693,189.898,454.417,174.962,132.879,-100.593,101.303,177.879,528.415,
1750,295.378,189.419,454.29,174.703,132.509,-100.593,100.516,177.509,528.299,
1751,295.023,188.94,454.162,174.444,132.139,-100.593,99.729,177.139,528.182,
1752,294.668,188.462,454.035,174.185,131.769,-100.593,98.9419,176.769,528.066,
1753,294.353,187.983,453.907,173.897,131.399,-100.593,98.1548,176.399,527.949,
1754,294.038,187.504,453.78,173.61,131.029,-100.593,97.3677,176.029,527.833,
1755,293.723,187.025,453.653,173.322,130.659,-100.593,96.6077,175.659,527.716,
1756,293.407,186.547,453.526,173.034,130.289,-100.593,95.8477,175.289,527.6,
1757,293.092,186.451,453.399,172.746,129.919,-100.593,95.0878,174.919,527.483,
1758,292.738,186.355,453.272,172.458,129.549,-100.593,94.3278,174.549,527.367,
1759,292.383,186.259,453.145,172.17,129.179,-100.593,93.5407,174.179,527.25,
1760,292.028,186.195,453.018,171.882,128.809,-100.593,92.7536,173.809,527.134,
1761,291.713,186.132,452.891,171.364,128.439,-100.593,91.9665,173.439,527.017,
1762,291.398,186.068,452.765,170.846,128.069,-100.593,90.908,173.069,526.901,
1763,291.082,186.004,452.638,170.328,127.699,-100.593,89.8495,172.699,526.784,
1764,290.767,185.908,452.512,169.781,127.329,-100.593,88.7909,172.329,526.668,
1765,290.452,185.812,452.385,169.234,126.959,-100.593,87.7324,171.959,526.551,
1766,290.097,185.717,452.259,168.687,126.589,-100.593,86.6739,171.589,526.435,
1767,289.743,185.621,452.132,168.14,126.219,-100.593,85.6154,171.219,526.318,
1768,289.388,185.525,452.006,168.14,125.849,-100.593,84.5569,170.849,526.202,
1769,289.073,185.429,451.879,168.14,125.479,-100.593,83.4984,170.479,526.085,
1770,288.758,185.334,451.753,168.14,125.109,-100.593,82.4127,170.109,525.969,
1771,288.442,185.238,451.627,168.14,124.739,-100.593,81.327,169.739,525.852,
1772,288.127,185.142,451.501,168.14,124.369,-100.593,80.2414,169.369,525.735,
1773,287.812,185.046,451.375,168.14,123.999,-100.593,79.1557,168.999,525.619,
1774,287.457,184.951,451.249,168.14,123.629,-100.593,78.0972,168.629,525.502,
1775,287.103,184.855,451.123,167.68,123.259,-100.593,77.0387,168.259,525.386,
1776,286.748,184.759,450.997,167.219,122.889,-100.593,75.9802,167.889,525.269,
1777,286.433,184.663,450.872,166.759,122.519,-100.593,74.9216,167.519,525.153,
1778,286.117,184.568,450.746,166.298,122.149,-100.593,73.8631,167.149,525.036,
1779,285.802,184.472,450.621,165.837,121.779,-100.593,72.8046,166.779,524.92,
1780,285.487,184.153,450.495,165.377,121.409,-100.593,71.7461,166.409,524.803,
